GameID,League Index,League Name,Age,Hours Per Week,Total Hours,APM,SelectByHotkeys,Hotkeys Used Per Minute,AssignToHotkeys,Hotkeys Assigned Per Minute,Unique Hotkeys,MinimapAttacks,Minimap Attacks Per Minute,MinimapRightClicks,Minimap Right Clicks Per Minute,NumberOfPACs,PACs Per Minute,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,Workers Made Per Minute,Unique Units Made,ComplexUnitsMade,Complex Units Made Per Minute,ComplexAbilitiesUsed,Complex Abilities Used Per Minute,Column2
2541,6,Master,20,28,400,136.3812,0.003815338,20.25944478,0.000627941,3.33436671,5,2.38E-05,0.126378,0.000309996,1.64607876,0.004570457,24.26912667,37.4355,51.3461,5.1878,34,0.0010095,5.360445,9,0.000325893,1.73049183,0.0017169,9.116739,48409.88409
2548,6,Master,24,16,450,208.695,0.01176173,62.4547863,0.00077463,4.1132853,7,0.000395219,2.09861289,0.000632351,3.35778381,0.002829771,15.02608401,20.6966,37.3408,9.7318,18,0.001407,7.47117,6,0,0,0.00026875,1.4270625,7577.701875
2549,6,Master,21,36,1200,164.5494,0.00562838,29.8866978,0.000822949,4.36985919,5,2.94E-05,0.156114,0.001366682,7.25708142,0.003233012,17.16729372,27.0868,51.4182,8.3045,27,0.0018369,9.753939,8,0.000102869,0.54623439,0.00014696,0.7803576,4143.698856
2591,6,Master,27,28,1300,191.2926,0.019519623,103.6491981,0.000447856,2.37811536,9,6.89E-06,0.0365859,0.000241153,1.28052243,0.004092713,21.73230603,50.516,56.0067,4.0875,26,0.00060633,3.2196123,6,9.65E-05,0.512415,8.96E-05,0.475776,2526.37056
2606,6,Master,22,84,800,250.299,0.024904021,132.2403515,0.00119216,6.3303696,10,0.000222267,1.18023777,0.000343504,1.82400624,0.004445343,23.60477133,28.0091,43.1273,5.1636,28,0.00084866,4.5063846,7,0,0,0.00071732,3.8089692,20225.62645
2642,6,Master,19,14,600,129.6288,0.002696456,14.31818136,0.00033268,1.7665308,3,0.000175095,0.92975445,0.000507774,2.69627994,0.005165289,27.42768459,35.3605,44.2576,3.9898,31,0.0019611,10.413441,7,0,0,7.00E-05,0.3717,1973.727
2652,6,Master,20,20,1260,187.6308,0.010865219,57.69431289,0.001191868,6.32881908,4,0.0005844,3.103164,0.000161479,0.85745349,0.003852424,20.45637144,21.08,45.7166,6.5928,31,0.0008766,4.654746,6,2.31E-05,0.122661,3.08E-05,0.163548,868.43988
2666,6,Master,21,20,800,178.2396,0.00365959,19.4324229,0.000431877,2.29326687,3,0.001488839,7.90573509,0.000272765,1.44838215,0.004614266,24.50175246,27.3877,47.9409,6.3793,25,0.0025685,13.638735,7,3.41E-05,0.181071,0,0,0
2670,6,Master,20,24,900,156.5256,0.005910953,31.38716043,0.000740412,3.93158772,9,0.000123402,0.65526462,0.000863814,4.58685234,0.004948418,26.27609958,28.95,42.0948,5.4738,28,0.00069105,3.6694755,5,0.000542969,2.88316539,0.0024434,12.974454,68894.35074
2682,6,Master,20,28,900,193.8072,0.013859491,73.59389721,0.000551678,2.92941018,5,0,0,0.000889439,4.72292109,0.005978383,31.74521373,27.6604,38.4105,3.6196,24,0.0009007,4.782717,9,9.01E-05,0.478431,0.0005179,2.750049,14602.76019
2691,6,Master,22,6,750,154.4874,0.003592206,19.07461386,0.00029789,1.5817959,6,3.50E-05,0.18585,0.00094624,5.0245344,0.003925142,20.84250402,28.1435,50.2857,6.4509,20,0.0016997,9.025407,7,0.000105138,0.55828278,5.26E-05,0.279306,1483.11486
2693,6,Master,30,28,1500,123.3774,0.003448523,18.31165713,0.000393776,2.09095056,4,0.000310248,1.64741688,0.000715956,3.80172636,0.004021288,21.35303928,34.2262,55.3353,4.8813,22,0.0011575,6.146325,10,7.16E-05,0.380196,0.00028638,1.5206778,8074.799118
2697,6,Master,20,8,500,241.992,0.014383203,76.37480793,0.000412674,2.19129894,6,4.03E-05,0.213993,0.000412674,2.19129894,0.005757307,30.57130017,17.9054,29.9371,5.2745,32,0.00081528,4.3291368,5,5.03E-05,0.267093,3.02E-05,0.160362,851.52222
2733,6,Master,23,36,2000,124.098,0.005349576,28.40624856,0.000357521,1.89843651,5,0.000304555,1.61718705,0.000503178,2.67187518,0.00503178,26.7187518,45.9842,43.8105,3.5105,22,0.00088718,4.7109258,5,0,0,0,0,0
2745,6,Master,19,24,1000,140.874,0.008515338,45.21644478,0.000516621,2.74325751,8,0.000311754,1.65541374,0.000249403,1.32432993,0.003643068,19.34469108,39.902,52.2249,5.0122,28,0.00065914,3.5000334,7,0,0,7.13E-05,0.378603,2010.38193
2758,6,Master,21,24,730,155.502,0.007781649,41.32055619,0.00087108,4.6254348,7,4.36E-05,0.231516,0.000333914,1.77308334,0.002976191,15.80357421,28.3922,54.1073,7.4,15,0.00062427,3.3148737,5,0,0,0.00029036,1.5418116,8187.019596
2772,6,Master,20,12,600,213.3366,0.008961864,47.58749784,0.000487288,2.58749928,5,4.24E-05,0.225144,0.000699153,3.71250243,0.005317797,28.23750207,24.624,33.5777,5.6215,24,0.0040254,21.374874,6,0,0,0,0,0
2783,6,Master,23,24,1400,311.0094,0.035170251,186.7540328,0.000582437,3.09274047,7,0.000537634,2.85483654,0.000462963,2.45833353,0.005212067,27.67607577,12.7931,36.9857,4.4928,19,0.00074671,3.9650301,7,0,0,0.00053763,2.8548153,15159.06924
2787,6,Master,16,28,1500,109.5564,0.003678916,19.53504396,0.000748254,3.97322874,10,6.24E-05,0.331344,0.000831393,4.41469683,0.002805953,14.89961043,58,66.9926,6.0148,25,0.0012263,6.511653,6,0,0,0.00033256,1.7658936,9376.895016
2788,6,Master,17,20,1000,137.685,0.001893827,10.05622137,0.000207137,1.09989747,5,7.40E-05,0.39294,0.000606617,3.22113627,0.003476949,18.46259919,27.9145,52.6809,6.6766,15,0.00073978,3.9282318,7,0,0,0,0,0
2821,6,Master,17,28,700,214.8654,0.011556616,61.36563096,0.000602842,3.20109102,3,0.000461752,2.45190312,0.000743933,3.95028423,0.00438664,23.2930584,19.4956,41.3333,6.4006,25,0.0018598,9.875538,7,0,0,0,0,0
2824,6,Master,21,12,1000,119.499,0.002095244,11.12574564,6.50E-05,0.34515,4,9.42E-05,0.500202,0.000987526,5.24376306,0.003774688,20.04359328,36.7235,53.3253,5.4191,36,0.00045803,2.4321393,10,3.25E-06,0.0172575,0,0,0
2830,6,Master,24,10,550,197.07,0.01028481,54.6123411,0.000748375,3.97387125,4,0.000256586,1.36247166,0.002416182,12.82992642,0.003132484,16.63349004,21.1781,56.6143,9.1263,22,0.0018068,9.594108,6,0,0,0,0,0
2833,6,Master,20,24,1100,206.6238,0.010933844,58.05871164,0.000521166,2.76739146,7,3.19E-05,0.169389,0.000170177,0.90363987,0.00477558,25.3583298,23.875,46.6281,5.9399,33,0.0019464,10.335384,6,0,0,0,0,0
2837,6,Master,24,36,2000,131.3226,0.006835291,36.29539521,0.000617284,3.27777804,6,0.000331226,1.75881006,0.000376393,1.99864683,0.004456489,23.66395659,28.8542,52.3108,4.0169,23,0.00090334,4.7967354,6,0,0,0.00015056,0.7994736,4245.204816
2859,6,Master,26,12,450,136.6296,0.003338241,17.72605971,0.000469639,2.49378309,5,5.08E-05,0.269748,0.000939277,4.98756087,0.003985581,21.16343511,34.8115,57.6178,5.4618,26,0.0019928,10.581768,8,0,0,0,0,0
2886,6,Master,24,56,2300,165.303,0.008616991,45.75622221,0.000691266,3.67062246,7,4.77E-05,0.253287,0.00029796,1.5821676,0.004612414,24.49191834,29.9067,42.9044,4.8088,23,0.00087004,4.6199124,7,0,0,0,0,0
2900,6,Master,21,28,1500,178.3326,0.009789157,51.98042367,0.000532618,2.82820158,6,0.000110197,0.58514607,0.000211211,1.12153041,0.00376506,19.9924686,30.9535,51.961,6.5488,27,0.001001,5.31531,10,0.00047752,2.5356312,0.00020203,1.0727793,5696.458083
2906,6,Master,21,28,1300,103.8936,0.003201748,17.00128188,0.00039551,2.1001581,9,0.000376676,2.00014956,0.000226006,1.20009186,0.00276857,14.7011067,24.137,66.0408,6.2381,15,0.0014314,7.600734,4,0,0,0,0,0
2920,6,Master,20,20,730,134.61,0.005157859,27.38823129,0.000492126,2.61318906,5,9.46E-06,0.0502326,3.79E-05,0.201249,0.005593201,29.69989731,28.461,41.1574,3.6007,29,0.00098425,5.2263675,8,0.000246063,1.30659453,0.00021767,1.1558277,6137.445087
2925,6,Master,17,14,750,161.6112,0.00567189,30.1177359,0.00063021,3.3464151,6,7.16E-05,0.380196,0.000322267,1.71123777,0.004511731,23.95729161,29.2146,41.473,5.6143,31,0.00065886,3.4985466,9,0,0,0.00015039,0.7985709,4240.411479
2926,6,Master,19,28,550,162.6486,0.003925951,20.84679981,0.001375516,7.30398996,7,4.30E-05,0.22833,4.30E-05,0.22833,0.003839982,20.39030442,25.9476,49.8955,6.9142,17,0.00094567,5.0215077,9,0,0,0.00011463,0.6086853,3232.118943
2930,6,Master,17,6,500,191.5086,0.003514551,18.66226581,0.000789501,4.19225031,5,0.000152807,0.81140517,0.001086624,5.76997344,0.006349961,33.71829291,26.0295,36.8984,4.9171,35,0.0020968,11.134008,10,0,0,0,0,0
2931,6,Master,22,12,1000,169.4076,0.005310768,28.20017808,0.000543301,2.88492831,8,0.000339563,1.80307953,0.000298816,1.58671296,0.005446594,28.92141414,24.24,42.3541,4.9002,29,0.0029882,15.867342,7,0,0,0,0,0
2939,6,Master,22,20,700,132.6198,0.002717665,14.43080115,0.000226472,1.20256632,6,0.000339708,1.80384948,0.000503271,2.67236901,0.004114243,21.84663033,33.1534,52.7584,5.5413,22,0.0014092,7.482852,8,6.29E-05,0.333999,0.00015098,0.8017038,4257.047178
2985,6,Master,16,0,365,86.1174,0.000396511,2.10547341,0.000330426,1.75456206,3,0,0,0.000198255,1.05273405,0.002544277,13.51011087,54.3158,66.026,6.1299,11,0.0019165,10.176615,4,0,0,0,0,0
3020,6,Master,24,24,700,87.3768,0.002331496,12.38024376,0.00064911,3.4467741,7,1.32E-05,0.070092,0.000145719,0.77376789,0.003974142,21.10269402,29.1639,61.16,3.6167,18,0.0014439,7.667109,7,0,0,0.00042391,2.2509621,11952.60875
3052,6,Master,19,14,500,244.8762,0.02956753,157.0035843,0.000393155,2.08765305,6,0,0,0.000150324,0.79822044,0.004290009,22.77994779,40.9405,46.5445,4.0431,21,0.00086725,4.6050975,6,0,0,0,0,0
3054,6,Master,16,20,650,88.6158,0.002071619,11.00029689,0.000353491,1.87703721,7,0.000180856,0.96034536,8.22E-05,0.436482,0.004414521,23.44110651,38.7836,53.2216,3.3371,34,0.00094538,5.0199678,7,0,0,0,0,0
3074,6,Master,21,28,1155,149.2314,0.008038688,42.68543328,0.000298915,1.58723865,7,0.00019216,1.0203696,0.000373644,1.98404964,0.003875224,20.57743944,41.2376,51.9339,5.157,25,0.00097147,5.1585057,7,0,0,0,0,0
3101,6,Master,21,10,650,130.2642,0.002279087,12.10195197,0.000479511,2.54620341,4,0.000366685,1.94709735,0.000276424,1.46781144,0.004552532,24.17394492,23.7122,45.6159,4.7423,32,0.00067696,3.5946576,8,3.95E-05,0.209745,7.90E-05,0.41949,2227.4919
3103,6,Master,26,8,300,120.1956,0.001712116,9.09133596,0.000365996,1.94343876,6,0.000124066,0.65879046,0.000272946,1.44934326,0.005837324,30.99619044,30.6936,43.3539,3.5569,30,0.00061413,3.2610303,6,0,0,0,0,0
3153,6,Master,19,42,1000,264.3282,0.025909592,137.5799335,0.000581894,3.08985714,4,9.19E-05,0.487989,0.00030626,1.6262406,0.00275634,14.6361654,45.7079,54.6667,8.6556,15,0.0011944,6.342264,4,0,0,0,0,0
3169,6,Master,23,20,1000,152.8266,0.004704948,24.98327388,0.000457258,2.42803998,5,0.001576338,8.37035478,0.000685888,3.64206528,0.003333173,17.69914863,22.7246,44.9964,7.1877,24,0.0020456,10.862136,7,0.000144397,0.76674807,7.22E-05,0.383382,2035.75842
3183,6,Master,24,10,670,99.3462,0.003257443,17.29702233,0.000122592,0.65096352,5,3.50E-05,0.18585,8.76E-05,0.465156,0.003064799,16.27408269,30.7816,61.7829,5.0057,16,0.0011734,6.230754,5,0,0,0,0,0
3233,6,Master,21,20,1000,115.8912,0.008956506,47.55904686,0.000383412,2.03591772,5,1.53E-05,0.081243,0.000184038,0.97724178,0.00274523,14.5771713,46.2472,73.6983,4.7709,15,0.00082817,4.3975827,4,0,0,0,0,0
3252,6,Master,22,20,1200,116.0592,0.003462857,18.38777067,0.000400371,2.12597001,5,0,0,4.92E-05,0.261252,0.005457687,28.98031797,34.1753,45.0862,3.4517,29,0.00075157,3.9908367,9,0,0,0,0,0
3313,6,Master,22,20,700,106.3542,0.002940799,15.61564269,0.00044914,2.3849334,7,0.000128326,0.68141106,0.000171101,0.90854631,0.00437377,23.2247187,27.7451,47.4328,4.0782,20,0.00088759,4.7131029,8,0.000459834,2.44171854,0.00037428,1.9874268,10553.23631
3317,6,Master,22,16,800,150.12,0.004980521,26.44656651,0.000320967,1.70433477,5,1.11E-05,0.058941,0.000453781,2.40957711,0.00452674,24.0369894,27.4608,48.7139,4.9633,29,0.0012839,6.817509,6,0,0,0,0,0
3328,6,Master,16,24,400,166.2996,0.005499936,29.20466016,0.000478255,2.53953405,5,0.000828976,4.40186256,0.001099987,5.84093097,0.004798495,25.48000845,28.8533,40.2791,5.2126,33,0.0015942,8.465202,7,0,0,0,0,0
3368,6,Master,20,10,700,187.1844,0.004445096,23.60345976,0.000659437,3.50161047,2,0,0,0.000195389,1.03751559,0.004322978,22.95501318,29.881,45.2542,7.0621,26,0.0024912,13.228272,6,0.000280871,1.49142501,0.00032972,1.7508132,9296.818092
3369,6,Master,21,50,800,173.5944,0.010792329,57.30726699,0.000630348,3.34714788,4,3.82E-05,0.202842,7.64E-05,0.405684,0.004889976,25.96577256,33.1451,41.875,4.25,16,0.00089777,4.7671587,4,0,0,0,0,0
3401,6,Master,21,42,1000,139.9986,0.003725865,19.78434315,0.000622831,3.30723261,6,0.000289172,1.53550332,0.001056589,5.61048759,0.004682356,24.86331036,26.3714,43.2589,4.8124,32,0.0011456,6.083136,8,0,0,0.00063395,3.3662745,17874.9176
3473,6,Master,19,70,600,95.0328,0.00319479,16.9643349,0.000462269,2.45464839,2,0.000231134,1.22732154,0.00019518,1.0364058,0.003713558,19.71899298,47.1302,59.1646,4.1245,37,0.00069854,3.7092474,10,0.000231134,1.22732154,0.00039036,2.0728116,11006.6296
3506,6,Master,24,28,400,114.2724,0.003175715,16.86304665,0.000655486,3.48063066,5,0.000214728,1.14020568,0.000508567,2.70049077,0.003526061,18.72338391,34.7138,62.5897,5.3878,23,0.0019552,10.382112,9,0.000463361,2.46044691,0.00040685,2.1603735,11471.58329
3514,6,Master,19,30,1500,196.3764,0.005917389,31.42133559,0.00094111,4.9972941,5,9.02E-05,0.478962,0.000154703,0.82147293,0.005169658,27.45088398,22.77,38.6135,5.7182,17,0.0012763,6.777153,7,0,0,0.00043833,2.3275323,12359.19651
3538,6,Master,17,42,730,115.1928,0.002699425,14.33394675,0.000635734,3.37574754,5,5.87E-05,0.311697,0.000244513,1.29836403,0.004068698,21.60478638,33.6096,48.4808,4.726,28,0.000802,4.25862,11,7.82E-05,0.415242,0.00029342,1.5580602,8273.299662
3559,6,Master,18,14,1260,161.4576,0.002688172,14.27419332,0.000384025,2.03917275,2,8.35E-05,0.443385,0.000300541,1.59587271,0.005259467,27.92776977,27.8726,32.8254,4.8286,21,0.0021706,11.525886,5,0,0,0,0,0
3584,6,Master,17,12,300,151.2702,0.003341067,17.74106577,0.000394432,2.09443392,6,0,0,0.00037123,1.9712313,0.003770302,20.02030362,34.284,50.0431,6.8923,21,0.0011021,5.852151,6,0.000603248,3.20324688,0.0016241,8.623971,45793.28601
3598,6,Master,29,20,800,141.6246,0.004530772,24.05839932,0.000492931,2.61746361,5,0.000178294,0.94674114,0.000178294,0.94674114,0.004174183,22.16491173,16.2922,46.9347,5.7312,27,0.001269,6.73839,9,0.000241222,1.28088882,0.00037756,2.0048436,10645.71952
3604,6,Master,20,8,100,115.0548,0.00233601,12.4042131,0.000622153,3.30363243,3,1.17E-05,0.062127,0.000117387,0.62332497,0.003427713,18.20115603,45.7869,56.2466,5.726,27,0.00091562,4.8619422,7,0.000305207,1.62064917,0.00023477,1.2466287,6619.598397
3641,6,Master,26,8,800,186.1506,0.013558355,71.99486505,0.000940525,4.99418775,9,4.23E-05,0.224613,0.000105677,0.56114487,0.005167604,27.43997724,28.2377,38.6912,4.045,27,0.00075031,3.9841461,8,0,0,0,0,0
3651,6,Master,21,28,800,65.373,0.000566228,3.00667068,0.000398457,2.11580667,0,8.39E-05,0.445509,0.0001468,0.779508,0.002474625,13.14025875,54.9402,70.1356,4.7542,14,0.00050331,2.6725761,4,0,0,0.00020971,1.1135601,5913.004131
3667,6,Master,23,16,200,167.2536,0.011675701,61.99797231,0.000640377,3.40040187,5,0.000357419,1.89789489,0.000327635,1.73974185,0.003752904,19.92792024,25.8008,60.8095,5.3889,20,0.0018913,10.042803,6,0.000282957,1.50250167,0.00014892,0.7907652,4198.963212
3680,6,Master,19,14,700,122.034,0.003597886,19.10477466,0.000377483,2.00443473,8,0.000165149,0.87694119,0.000141556,0.75166236,0.004057944,21.54768264,35.4052,56.2442,4.8517,32,0.0015571,8.268201,7,0,0,0,0,0
3750,6,Master,23,28,1000,208.9488,0.007894737,41.92105347,0.000196921,1.04565051,2,6.27E-05,0.332937,0.000196921,1.04565051,0.006426781,34.12620711,13.9582,29.2089,4.6825,24,0.00080559,4.2776829,6,0,0,0,0,0
3757,6,Master,18,6,1000,178.2318,0.005474816,29.07127296,0.000530891,2.81903121,10,9.95E-05,0.528345,0.00096224,5.1094944,0.005441635,28.89508185,21.4434,37.4146,4.8689,30,0.0019577,10.395387,7,0.000149313,0.79285203,8.30E-05,0.44073,2340.2763
3772,6,Master,17,28,1100,161.1174,0.003608934,19.16343954,0.000658333,3.49574823,7,1.59E-05,0.084429,0.000777309,4.12751079,0.005322187,28.26081297,32.0657,38.1461,5.0626,30,0.0009994,5.306814,11,8.72E-05,0.463032,7.93E-05,0.421083,2235.95073
3802,6,Master,21,42,2000,197.1924,0.017285779,91.78748649,0.000450653,2.39296743,5,0,0,0,0,0.003637417,19.31468427,41.5644,57.2566,5.3938,22,0.0010783,5.725773,5,0,0,0,0,0
3807,6,Master,16,12,900,161.7018,0.004765109,25.30272879,0.000998611,5.30262441,4,4.34E-05,0.230454,0.000336488,1.78675128,0.00374479,19.8848349,29.407,42.9797,6.8406,22,0.00079238,4.2075378,7,0,0,0.00048845,2.5936695,13772.38505
3842,6,Master,19,10,500,183.2898,0.005500875,29.20964625,0.000544173,2.88955863,5,1.18E-05,0.062658,0.000201107,1.06787817,0.006399943,33.98369733,24.7704,31.3346,4.39,33,0.0017745,9.422595,11,8.28E-05,0.439668,1.18E-05,0.062658,332.71398
3863,6,Master,17,14,650,166.8384,0.009117469,48.41376039,0.000705219,3.74471289,5,0.000151118,0.80243658,0.000738801,3.92303331,0.003794748,20.15011188,27.8044,54.5487,5.7522,15,0.0009235,4.903785,6,0,0,0,0,0
3884,6,Master,21,20,5000,141.6486,0.00589462,31.3004322,0.000659687,3.50293797,3,0,0,0.000329843,1.75146633,0.004224123,22.43009313,21.6465,50.4786,4.9244,22,0.00061713,3.2769603,7,0,0,0.00022344,1.1864664,6300.136584
3891,6,Master,24,20,700,162.792,0.004007161,21.27802491,0.000647205,3.43665855,9,6.89E-05,0.365859,0.001817681,9.65188611,0.005687139,30.19870809,27.767,40.8136,4.5036,30,0.001556,8.26236,6,0,0,0,0,0
3894,6,Master,21,14,500,192.474,0.00704759,37.4227029,0.000429423,2.28023613,7,6.32E-05,0.335592,0.001806103,9.59040693,0.005266748,27.96643188,26.4712,37.7842,5.3165,35,0.0015282,8.114742,6,0,0,0,0,0
3903,6,Master,16,14,730,185.22,0.011925538,63.32460678,0.000540181,2.86836111,6,4.16E-05,0.220896,0.000457076,2.42707356,0.003220311,17.09985141,30.1558,59.0968,6.9742,20,0.0019945,10.590795,5,0,0,0,0,0
3905,6,Master,18,28,1200,181.971,0.006626113,35.18466003,0.000336737,1.78807347,6,0.0001738,0.922878,0.000271562,1.44199422,0.004106018,21.80295558,19.4271,49.5556,6.7381,21,0.00098849,5.2488819,8,0,0,0,0,0
3966,6,Master,17,30,1000,205.4028,0.008443971,44.83748601,0.000699315,3.71336265,9,0.000104375,0.55423125,0.000344439,1.82897109,0.005573647,29.59606557,20.7805,31.6554,5.1498,24,0.000835,4.43385,8,0,0,0.00010438,0.5542578,2943.108918
3984,6,Master,24,28,1000,158.0856,0.004037236,21.43772316,0.000243927,1.29525237,7,3.98E-05,0.211338,0.000597372,3.17204532,0.00546595,29.0241945,37.2871,40.1421,4.5692,37,0.00071187,3.7800297,8,4.48E-05,0.237888,0.00012445,0.6608295,3509.004645
3986,6,Master,20,20,800,146.7144,0.008043893,42.71307183,0.000534351,2.83740381,5,6.68E-05,0.354708,0.000209924,1.11469644,0.004379771,23.25658401,35.5197,54.8322,4.5621,30,0.00078244,4.1547564,8,0,0,1.91E-05,0.101421,538.54551
4028,6,Master,26,8,730,175.7856,0.012084968,64.17118008,0.000179548,0.95339988,5,4.14E-05,0.219834,0.000621513,3.30023403,0.00426772,22.6615932,22.2987,46.4078,4.9709,26,0.0011463,6.086853,8,0.000234794,1.24675614,0.00013811,0.7333641,3894.163371
4068,6,Master,21,10,450,87.5178,0.003089162,16.40345022,0.000504765,2.68030215,1,6.06E-05,0.321786,0.000141334,0.75048354,0.003553546,18.86932926,47.5429,65.1818,3.8182,17,0.00076724,4.0740444,5,0,0,0,0,0
4073,6,Master,16,40,500,127.0854,0.000913415,4.85023365,0.000224045,1.18967895,4,0.000379154,2.01330774,0.000224045,1.18967895,0.004205157,22.32938367,31.4403,47.7705,5.4221,16,0.00089618,4.7587158,5,0,0,0.00031022,1.6472682,8746.994142
4094,6,Master,23,14,1260,191.1366,0.016559531,87.93110961,0.000646311,3.43191141,6,0.000122275,0.64928025,0.000349357,1.85508567,0.003895333,20.68421823,29.4595,44.1076,5.0404,15,0.0009258,4.915998,6,0,0,1.75E-05,0.092925,493.43175
4100,6,Master,17,24,600,125.9472,0.004358203,23.14205793,0.000492892,2.61725652,4,0.000233475,1.23975225,0.000363184,1.92850704,0.003061119,16.25454189,17.4017,42.5085,6.2881,18,0.0011674,6.198894,4,0,0,0,0,0
4104,6,Master,19,28,650,168.4764,0.005422528,28.79362368,0.000697949,3.70610919,8,8.95E-06,0.0475245,0.000545832,2.89836792,0.006201009,32.92735779,32.7457,36.7792,4.1443,30,0.0014317,7.602327,7,0,0,0,0,0
4114,6,Master,18,12,180,92.2416,0.002398795,12.73760145,0.000175095,0.92975445,5,8.75E-05,0.464625,0.000297661,1.58057991,0.003974646,21.10537026,36.4779,48.2819,3.7885,20,0.00096302,5.1136362,6,0,0,0.0001926,1.022706,5430.56886
4122,6,Master,18,18,1800,70.5708,0.001077351,5.72073381,0.000368209,1.95518979,1,0,0,2.73E-05,0.144963,0.003395702,18.03117762,36.7742,65.3976,3.5863,18,0.00099553,5.2862643,6,0,0,6.82E-05,0.362142,1922.97402
4123,6,Master,17,8,700,204.024,0.012751437,67.71013047,0.000275383,1.46228373,6,7.18E-05,0.381258,0.000311303,1.65301893,0.005172414,27.46551834,27.471,46.2685,4.7894,19,0.0015326,8.138106,6,0,0,0,0,0
4135,6,Master,25,6,250,198.27,0.00475947,25.2727857,0.000649019,3.44629089,3,2.95E-05,0.156645,0.000727688,3.86402328,0.006273847,33.31412757,22.0094,33.9185,5.0251,23,0.0024879,13.210749,6,0,0,0,0,0
4175,6,Master,18,20,1500,180.4308,0.013836848,73.47366288,0.000374692,1.98961452,3,2.68E-05,0.142308,0.000401456,2.13173136,0.003131356,16.62750036,37.7241,49.4701,6.7521,24,0.0010705,5.684355,3,0,0,0.0010973,5.826663,30939.58053
4187,6,Master,26,24,1300,215.742,0.008809427,46.77805737,0.00031595,1.6776945,5,8.36E-05,0.443916,0.00017656,0.9375336,0.006727874,35.72501094,27.2365,31.5359,4.4392,28,0.0015333,8.141823,9,0.000278779,1.48031649,0.00047392,2.5165152,13362.69571
4239,6,Master,29,14,900,81.5496,0.002161146,11.47568526,0.000528541,2.80655271,5,2.35E-05,0.124785,0.000340616,1.80867096,0.003218229,17.08879599,39.6484,67.9124,4.1642,22,0.001198,6.36138,8,0.00017618,0.9355158,8.22E-05,0.436482,2317.71942
4244,6,Master,19,12,700,180.1086,0.004452041,23.64033771,0.000644778,3.42377118,4,0.000143284,0.76083804,0.000757359,4.02157629,0.005403856,28.69447536,26.8008,40.3182,5.2424,29,0.0015659,8.314929,6,0,0,0,0,0
4256,6,Master,20,36,800,109.8012,0.003191557,16.94716767,0.000252797,1.34235207,4,3.16E-05,0.167796,0.000442394,2.34911214,0.004645137,24.66567747,30.4573,50.5714,3.7381,36,0.0010112,5.369472,7,0,0,0,0,0
4279,6,Master,19,20,800,215.9556,0.006252127,33.19879437,0.000822275,4.36628025,7,5.67E-05,0.301077,0.002325054,12.34603674,0.005004537,26.57409147,20.2045,35.5354,6.5977,28,0.001843,9.78633,6,0,0,0,0,0
4289,6,Master,24,12,800,112.806,0.002024105,10.74799755,0.000287515,1.52670465,4,0.000172509,0.91602279,0.000977551,5.19079581,0.003335173,17.70976863,39.654,58.6897,5.8552,16,0.00083954,4.4579574,5,0,0,0,0,0
4302,6,Master,19,14,450,83.4444,0.00128019,6.7978089,0.000362941,1.92721671,5,7.26E-05,0.385506,0.000277155,1.47169305,0.003273063,17.37996453,46.8929,64.1694,4.371,24,0.0011482,6.096942,11,0.000230962,1.22640822,0.00015837,0.8409447,4465.416357
4319,6,Master,20,14,750,164.9736,0.002935283,15.58635273,0.000228495,1.21330845,6,0.000246072,1.30664232,0.000298801,1.58663331,0.004719303,25.05949893,28.8134,45.2439,5.8883,29,0.000747,3.96657,6,4.39E-05,0.233109,0.00013182,0.6999642,3716.809902
4324,6,Master,17,24,1000,159.2796,0.002164682,11.49446142,0.000671798,3.56724738,4,5.81E-05,0.308511,0.001277245,6.78217095,0.004113725,21.84387975,25.099,42.5645,7.0242,29,0.0018661,9.908991,9,0.000323458,1.71756198,0.00087085,4.6242135,24554.57369
4338,6,Master,20,42,2100,143.4318,0.003610041,19.16931771,0.000673376,3.57562656,3,0,0,2.81E-05,0.149211,0.006284838,33.37248978,26.2593,40.0536,3.5893,23,0.0014777,7.846587,8,0.000187049,0.99323019,0.00062661,3.3272991,17667.95822
4344,6,Master,17,16,400,131.031,0.00556721,29.5618851,0.000534533,2.83837023,4,0.00018154,0.9639774,0.000131112,0.69620472,0.005405842,28.70502102,32.3664,38.7313,3.5373,42,0.00087744,4.6592064,8,7.06E-05,0.374886,0.00040342,2.1421602,11374.87066
4353,6,Master,19,42,1100,107.1708,0.000652012,3.46218372,0.000315259,1.67402529,5,0.000415568,2.20666608,0.000329588,1.75011228,0.00432764,22.9797684,19.0647,48.9868,4.7086,28,0.00068067,3.6143577,11,0.000401238,2.13057378,0.00053021,2.8154151,14949.85418
4357,6,Master,22,42,500,176.673,0.009643218,51.20548758,0.0009172,4.870332,10,6.73E-05,0.357363,8.41E-05,0.446571,0.005191855,27.56875005,18.7338,39.9092,4.5721,29,0.00080781,4.2894711,8,0.000168294,0.89364114,0.00063952,3.3958512,18031.96987
4361,6,Master,22,8,800,151.0074,0.002962816,15.73255296,0.000539695,2.86578045,5,0.000440568,2.33941608,0.000671865,3.56760315,0.003832937,20.35289547,26.9741,52.9195,6.8793,30,0.0028857,15.323067,6,0,0,0,0,0
